,from_node,to_node,edge_id,length_m,travel_time_sec,weight,graph_type
102059,11988937971,11988892158,11988937971|11988892158|0,15.428945944557604,1.1716950828057666,1.1716950828057666,time
102060,11988937971,11988937986,11988937971|11988937986|0,11.828042351365363,0.9181577930815891,0.9181577930815891,time
102061,11988937975,1640856713,11988937975|1640856713|0,10.431474763388321,0.8097485249732228,0.8097485249732228,time
102062,11988937978,1640856713,11988937978|1640856713|0,9.150406976913224,0.979411758187261,0.979411758187261,time
102063,11988937978,11988937981,11988937978|11988937981|0,17.448890792537163,1.3544790072507835,1.3544790072507835,time
102064,11988937978,11988937988,11988937978|11988937988|0,14.86376327934023,1.1538071714691505,1.1538071714691505,time
102065,11988937981,11988938002,11988937981|11988938002|0,2.0212169170527114,0.1534939542535547,0.1534939542535547,time
102066,11988937986,11988892167,11988937986|11988892167|0,3.311110767016772,0.25702665446931483,0.25702665446931483,time
102067,11988937986,11988892158,11988937986|11988892158|0,10.222513664694002,0.7935278135894043,0.7935278135894043,time
102068,11988937988,11988937986,11988937988|11988937986|0,3.330998053572843,0.2585704151857782,0.2585704151857782,time
102069,11988937988,11988937981,11988937988|11988937981|0,12.003533333179783,0.9115646028783296,0.9115646028783296,time
102070,11988937994,1640856590,11988937994|1640856590|0,15.440557106285773,1.1985810851464438,1.1985810851464438,time
102071,11988937997,11988937994,11988937997|11988937994|0,10.411741152606304,0.8082166934167474,0.8082166934167474,time
102072,11988937997,11988937999,11988937997|11988937999|0,8.671592198592545,0.6585324736828007,0.6585324736828007,time
102073,11988937999,11988938005,11988937999|11988938005|0,5.304418828862843,0.4028247607616545,0.4028247607616545,time
102074,11988937999,11988937994,11988937999|11988937994|0,7.369393141006542,0.5720528842979757,0.5720528842979757,time
102075,11988938000,11988937999,11988938000|11988937999|0,4.265923435980571,0.33114447269313485,0.33114447269313485,time
102076,11988938000,11988938007,11988938000|11988938007|0,7.484800214075289,0.581011416941594,0.581011416941594,time
102077,11988938002,11988938000,11988938002|11988938000|0,9.084032351085684,0.7051526235693433,0.7051526235693433,time
102078,11988938002,11988938007,11988938002|11988938007|0,14.214251206305065,1.0794495167745644,1.0794495167745644,time
102079,11988938003,11988938055,11988938003|11988938055|0,6.817587817408873,0.5292187158806954,0.5292187158806954,time
102080,11988938003,11988938005,11988938003|11988938005|0,9.930393972477763,0.7708518741605963,0.7708518741605963,time
102081,11988938005,11988938000,11988938005|11988938000|0,4.556990400422153,0.35373869359392424,0.35373869359392424,time
102082,11988938005,11988937971,11988938005|11988937971|0,9.738111483994599,0.7395253948397965,0.7395253948397965,time
102083,11988938007,1199517205,11988938007|1199517205|0,18.09722490786227,1.3743278065247162,1.3743278065247162,time
102084,11988938053,11988892160,11988938053|11988892160|0,5.712168305961903,0.4337898091227265,0.4337898091227265,time
102085,11988938053,11981133845,11988938053|11981133845|0,9.565343526825307,1.0238243987300144,1.0238243987300144,time
102086,11988938054,11988938055,11988938054|11988938055|0,20.47835215631322,2.191895829420093,2.191895829420093,time
102087,11988938055,11988938054,11988938055|11988938054|0,20.47835215631322,2.191895829420093,2.191895829420093,time
102088,11988938055,11988937971,11988938055|11988937971|0,6.83317464732731,0.5304286514671535,0.5304286514671535,time
